time,close
2013/07/22,797.99 
2013/07/23,799.81 
2013/07/24,813.53 
2013/07/25,854.66 
2013/07/26,914.07 
2013/07/29,946.07 
2013/07/30,982.63 
2013/07/31,950.64 
2013/08/01,955.21 
2013/08/02,946.07 
2013/08/05,968.92 
2013/08/06,950.64 
2013/08/07,932.36 
2013/08/08,959.78 
2013/08/09,950.64 
2013/08/12,982.63 
2013/08/13,1023.76 
2013/08/14,1010.05 
2013/08/15,982.63 
2013/08/16,991.77 
2013/08/19,991.77 
2013/08/20,964.35 
2013/08/22,987.20 
2013/08/23,965.84 
2013/08/26,984.42 
2013/08/27,921.26 
2013/08/28,942.62 
2013/08/29,947.27 
2013/08/30,970.49 
2013/09/02,965.84 
2013/09/03,975.13 
2013/09/04,961.20 
2013/09/05,975.13 
2013/09/06,937.98 
2013/09/09,937.98 
2013/09/10,937.98 
2013/09/11,877.62 
2013/09/12,874.83 
2013/09/13,872.97 
2013/09/14,868.33 
2013/09/16,928.69 
2013/09/17,919.41 
2013/09/18,914.76 
2013/09/23,924.05 
2013/09/24,937.98 
2013/09/25,942.62 
2013/09/26,917.55 
2013/09/27,923.12 
2013/09/30,924.05 
2013/10/01,924.98 
2013/10/02,919.41 
2013/10/03,947.27 
2013/10/04,956.55 
2013/10/07,928.69 
2013/10/08,928.69 
2013/10/09,924.05 
2013/10/11,924.05 
2013/10/14,900.83 
2013/10/15,922.19 
2013/10/16,891.55 
2013/10/17,898.98 
2013/10/18,903.62 
2013/10/21,918.48 
2013/10/22,916.62 
2013/10/23,911.98 
2013/10/24,933.34 
2013/10/25,919.41 
2013/10/28,919.41 
2013/10/29,933.34 
2013/10/30,928.69 
2013/10/31,928.69 
2013/11/01,925.91 
2013/11/04,923.12 
2013/11/05,933.34 
2013/11/06,921.26 
2013/11/07,933.34 
2013/11/08,933.34 
2013/11/11,933.34 
2013/11/12,926.84 
2013/11/13,922.19 
2013/11/14,924.98 
2013/11/15,923.12 
2013/11/18,933.34 
2013/11/19,989.06 
2013/11/20,979.77 
2013/11/21,933.34 
2013/11/22,933.34 
2013/11/25,951.91 
2013/11/26,970.49 
2013/11/27,965.84 
2013/11/28,961.20 
2013/11/29,979.77 
2013/12/02,979.77 
2013/12/03,993.70 
2013/12/04,998.35 
2013/12/05,1002.99 
2013/12/06,1049.42 
2013/12/09,1026.21 
2013/12/10,1058.71 
2013/12/11,1086.57 
2013/12/12,1063.35 
2013/12/13,1044.78 
2013/12/16,1030.85 
2013/12/17,1068.00 
2013/12/18,1081.93 
2013/12/19,1063.35 
2013/12/20,1105.15 
2013/12/23,1123.72 
2013/12/24,1119.08 
2013/12/25,1109.79 
2013/12/26,1114.43 
2013/12/27,1114.43 
2013/12/30,1142.29 
2013/12/31,1128.36 
2014/01/02,1119.08 
2014/01/03,1128.36 
2014/01/06,1091.22 
2014/01/07,1095.86 
2014/01/08,1054.07 
2014/01/09,1049.42 
2014/01/10,1068.00 
2014/01/13,1068.00 
2014/01/14,1035.49 
2014/01/15,1105.15 
2014/01/16,1091.22 
2014/01/17,1123.72 
2014/01/20,1142.29 
2014/01/21,1160.87 
2014/01/22,1156.22 
2014/01/23,1100.50 
2014/01/24,1077.29 
2014/01/27,1081.93 
2014/02/05,1063.35 
2014/02/06,1068.00 
2014/02/07,1068.00 
2014/02/10,1081.93 
2014/02/11,1109.79 
2014/02/12,1128.36 
2014/02/13,1105.15 
2014/02/14,1100.50 
2014/02/17,1091.22 
2014/02/18,1081.93 
2014/02/19,1086.57 
2014/02/20,1081.93 
2014/02/21,1156.22 
2014/02/24,1156.22 
2014/02/25,1146.94 
2014/02/26,1225.88 
2014/02/27,1249.09 
2014/03/03,1281.60 
2014/03/04,1281.60 
2014/03/05,1290.88 
2014/03/06,1290.88 
2014/03/07,1272.31 
2014/03/10,1281.60 
2014/03/11,1276.95 
2014/03/12,1295.53 
2014/03/13,1300.17 
2014/03/14,1304.82 
2014/03/17,1281.60 
2014/03/18,1276.95 
2014/03/19,1314.10 
2014/03/20,1286.24 
2014/03/21,1253.74 
2014/03/24,1272.31 
2014/03/25,1272.31 
2014/03/26,1318.75 
2014/03/27,1332.68 
2014/03/28,1318.75 
2014/03/31,1337.32 
2014/04/01,1374.47 
2014/04/02,1416.26 
2014/04/03,1402.33 
2014/04/07,1388.40 
2014/04/08,1481.27 
2014/04/09,1523.06 
2014/04/10,1509.13 
2014/04/11,1518.41 
2014/04/14,1434.83 
2014/04/15,1471.98 
2014/04/16,1485.91 
2014/04/17,1485.91 
2014/04/18,1485.91 
2014/04/21,1495.20 
2014/04/22,1592.71 
2014/04/23,1569.49 
2014/04/24,1629.86 
2014/04/25,1741.30 
2014/04/28,1848.10 
2014/04/29,1801.67 
2014/04/30,1750.59 
2014/05/02,1820.24 
2014/05/05,1838.81 
2014/05/06,1857.39 
2014/05/07,1815.60 
2014/05/08,1797.02 
2014/05/09,1792.38 
2014/05/12,1801.67 
2014/05/13,1769.16 
2014/05/14,1764.52 
2014/05/15,1792.38 
2014/05/16,1778.45 
2014/05/19,1838.81 
2014/05/20,1820.24 
2014/05/21,1810.95 
2014/05/22,1843.46 
2014/05/23,1931.68 
2014/05/26,1885.25 
2014/05/27,1843.46 
2014/05/28,1871.32 
2014/05/29,1843.46 
2014/05/30,1820.24 
2014/06/03,1801.67 
2014/06/04,1838.81 
2014/06/05,1843.46 
2014/06/06,1899.18 
2014/06/09,1889.89 
2014/06/10,1917.75 
2014/06/11,1931.68 
2014/06/12,1913.11 
2014/06/13,1903.82 
2014/06/16,1889.89 
2014/06/17,1936.33 
2014/06/18,1903.82 
2014/06/19,2033.84 
2014/06/20,2029.20 
2014/06/23,2094.21 
2014/06/24,2052.41 
2014/06/25,2061.70 
2014/06/26,2075.63 
2014/06/27,2084.92 
2014/06/30,2210.29 
2014/07/01,2159.21 
2014/07/02,2163.86 
2014/07/03,2224.22 
2014/07/04,2201.00 
2014/07/07,2252.08 
2014/07/08,2266.01 
2014/07/09,2196.36 
2014/07/10,2303.16 
2014/07/11,2317.09 
2014/07/14,2377.46 
2014/07/15,2386.74 
2014/07/16,2447.11 
2014/07/17,2349.60 
2014/07/18,2210.29 
2014/07/21,2331.02 
2014/07/22,2317.09 
2014/07/24,2293.87 
2014/07/25,2136.00 
2014/07/28,2094.21 
2014/07/29,2145.28 
2014/07/30,2177.79 
2014/07/31,2163.86 
2014/08/01,2159.21 
2014/08/04,2228.87 
2014/08/05,2145.28 
2014/08/06,2159.21 
2014/08/07,2117.42 
2014/08/08,2219.58 
2014/08/11,2261.37 
2014/08/12,2256.73 
2014/08/13,2252.08 
2014/08/14,2224.22 
2014/08/15,2270.66 
2014/08/18,2224.22 
2014/08/19,2284.59 
2014/08/20,2266.01 
2014/08/21,2241.11 
2014/08/22,2302.19 
2014/08/25,2311.59 
2014/08/26,2396.16 
2014/08/27,2386.76 
2014/08/28,2363.27 
2014/08/29,2325.68 
2014/09/01,2358.57 
2014/09/02,2259.90 
2014/09/03,2259.90 
2014/09/04,2302.19 
2014/09/05,2269.30 
2014/09/09,2292.79 
2014/09/10,2297.49 
2014/09/11,2255.21 
2014/09/12,2114.26 
2014/09/15,2142.45 
2014/09/16,2118.95 
2014/09/17,2208.22 
2014/09/18,2217.62 
2014/09/19,2255.21 
2014/09/22,2198.83 
2014/09/23,2142.45 
2014/09/24,2128.35 
2014/09/25,1982.70 
2014/09/26,1963.91 
2014/09/29,2095.46 
2014/09/30,2048.48 
2014/10/01,2076.67 
2014/10/02,2133.05 
2014/10/03,2245.81 
2014/10/06,2227.02 
2014/10/07,2165.94 
2014/10/08,2137.75 
2014/10/09,2137.75 
2014/10/13,2137.75 
2014/10/14,2137.75 
2014/10/15,2081.37 
2014/10/16,2180.03 
2014/10/17,2029.69 
2014/10/20,2024.99 
2014/10/21,2020.29 
2014/10/22,1926.32 
2014/10/23,1902.83 
2014/10/24,1907.53 
2014/10/27,1832.35 
2014/10/28,1954.51 
2014/10/29,1992.10 
2014/10/30,1968.61 
2014/10/31,2006.19 
2014/11/03,2076.67 
2014/11/04,2029.69 
2014/11/05,1959.21 
2014/11/06,1888.73 
2014/11/07,2015.59 
2014/11/10,1987.40 
2014/11/11,1992.10 
2014/11/12,1954.51 
2014/11/13,1992.10 
2014/11/14,1996.80 
2014/11/17,1987.40 
2014/11/18,2001.49 
2014/11/19,2057.88 
2014/11/20,2198.83 
2014/11/21,2194.13 
2014/11/24,2165.94 
2014/11/25,2241.11 
2014/11/26,2278.70 
2014/11/27,2231.71 
2014/11/28,2241.11 
2014/12/01,2316.28 
2014/12/02,2231.71 
2014/12/03,2236.41 
2014/12/04,2255.21 
2014/12/05,2227.02 
2014/12/08,2147.14 
2014/12/09,2151.84 
2014/12/10,2118.95 
2014/12/11,2161.24 
2014/12/12,2184.73 
2014/12/15,2194.13 
2014/12/16,2114.26 
2014/12/17,2114.26 
2014/12/18,2128.35 
2014/12/19,2161.24 
2014/12/22,2184.73 
2014/12/23,2142.45 
2014/12/24,2137.75 
2014/12/25,2137.75 
2014/12/26,2175.33 
2014/12/27,2170.64 
2014/12/29,2250.51 
2014/12/30,2231.71 
2014/12/31,2250.51 
2015/01/05,2208.22 
2015/01/06,2137.75 
2015/01/07,2161.24 
2015/01/08,2222.32 
2015/01/09,2198.83 
2015/01/12,2180.03 
2015/01/13,2198.83 
2015/01/14,2208.22 
2015/01/15,2217.62 
2015/01/16,2241.11 
2015/01/19,2283.40 
2015/01/20,2400.85 
2015/01/21,2424.35 
2015/01/22,2466.63 
2015/01/23,2602.88 
2015/01/26,2593.49 
2015/01/27,2584.09 
2015/01/28,2584.09 
2015/01/29,2480.73 
2015/01/30,2480.73 
2015/02/02,2504.22 
2015/02/03,2593.49 
2015/02/04,2565.30 
2015/02/05,2593.49 
2015/02/06,2447.84 
2015/02/09,2494.82 
2015/02/10,2485.42 
2015/02/11,2527.71 
2015/02/12,2518.31 
2015/02/13,2541.80 
2015/02/24,2612.28 
2015/02/25,2588.79 
2015/02/26,2518.31 
2015/03/02,2494.82 
2015/03/03,2508.92 
2015/03/04,2494.82 
2015/03/05,2457.23 
2015/03/06,2569.99 
2015/03/09,2602.88 
2015/03/10,2499.52 
2015/03/11,2508.92 
2015/03/12,2523.01 
2015/03/13,2508.92 
2015/03/16,2494.82 
2015/03/17,2569.99 
2015/03/18,2584.09 
2015/03/19,2616.98 
2015/03/20,2593.49 
2015/03/23,2602.88 
2015/03/24,2598.18 
2015/03/25,2588.79 
2015/03/26,2523.01 
2015/03/27,2499.52 
2015/03/30,2476.03 
2015/03/31,2532.41 
2015/04/01,2569.99 
2015/04/02,2565.30 
2015/04/07,2588.79 
2015/04/08,2532.41 
2015/04/09,2508.92 
2015/04/10,2532.41 
2015/04/13,2541.80 
2015/04/14,2513.61 
2015/04/15,2579.39 
2015/04/16,2616.98 
2015/04/17,2640.47 
2015/04/20,2757.93 
2015/04/21,2767.33 
2015/04/22,2880.09 
2015/04/23,2955.26 
2015/04/24,2927.07 
2015/04/27,3006.94 
2015/04/28,3006.94 
2015/04/29,2931.77 
2015/04/30,2894.18 
2015/05/04,2997.54 
2015/05/05,3025.73 
2015/05/06,2959.96 
2015/05/07,2917.67 
2015/05/08,2931.77 
2015/05/11,2988.15 
2015/05/12,2922.37 
2015/05/13,2936.47 
2015/05/14,2922.37 
2015/05/15,2894.18 
2015/05/18,2941.16 
2015/05/19,3124.40 
2015/05/20,3129.10 
2015/05/21,3105.61 
2015/05/22,3251.25 
2015/05/25,3255.95 
2015/05/26,3251.25 
2015/05/27,3302.94 
2015/05/28,3241.86 
2015/05/29,3213.67 
2015/06/01,3246.56 
2015/06/02,3232.46 
2015/06/03,3246.56 
2015/06/04,3011.64 
2015/06/05,3058.62 
2015/06/08,3138.49 
2015/06/09,3058.62 
2015/06/10,3072.72 
2015/06/11,3152.59 
2015/06/12,3152.59 
2015/06/15,3058.62 
2015/06/16,3100.91 
2015/06/17,3157.29 
2015/06/18,3147.89 
2015/06/22,3241.86 
2015/06/23,3340.52 
2015/06/24,3364.02 
2015/06/25,3420.40 
2015/06/26,3368.71 
2015/06/29,3288.84 
2015/06/30,3312.33 
2015/07/01,3457.98 
2015/07/02,3481.47 
2015/07/03,3486.17 
2015/07/06,3411.00 
2015/07/07,3241.86 
2015/07/08,3082.11 
2015/07/09,3086.81 
2015/07/13,3194.87 
2015/07/14,3288.84 
2015/07/15,3194.87 
2015/07/16,3307.63 
2015/07/17,3218.37 
2015/07/20,3335.82 
2015/07/21,3335.82 
2015/07/22,3331.13 
2015/07/23,3105.61 
2015/07/24,3063.32 
2015/07/27,2903.58 
2015/07/28,3021.04 
2015/07/29,2912.97 
2015/07/30,2945.86 
2015/07/31,3011.64 
2015/08/03,2748.53 
2015/08/04,2790.82 
2015/08/05,2837.80 
2015/08/06,2555.90 
2015/08/07,2757.93 
2015/08/10,2804.91 
2015/08/11,2959.96 
2015/08/12,2790.82 
2015/08/13,2837.80 
2015/08/14,2781.42 
2015/08/17,2839.74 
2015/08/18,2863.65 
2015/08/19,2748.91 
2015/08/20,2725.01 
2015/08/21,2658.08 
2015/08/24,2562.46 
2015/08/25,2815.84 
2015/08/26,2753.69 
2015/08/27,2830.18 
2015/08/28,2868.43 
2015/08/31,2887.55 
2015/09/01,2849.31 
2015/09/02,2820.62 
2015/09/03,2739.35 
2015/09/04,2581.59 
2015/09/07,2490.75 
2015/09/08,2466.85 
2015/09/09,2705.88 
2015/09/10,2629.39 
2015/09/11,2691.54 
2015/09/14,2772.81 
2015/09/15,2624.61 
2015/09/16,2658.08 
2015/09/17,2782.38 
2015/09/18,2768.03 
2015/09/21,2667.64 
2015/09/22,2681.98 
2015/09/23,2619.83 
2015/09/24,2567.24 
2015/09/25,2610.27 
2015/09/30,2447.73 
2015/10/01,2361.67 
2015/10/02,2457.29 
2015/10/05,2371.23 
2015/10/06,2572.02 
2015/10/07,2557.68 
2015/10/08,2495.53 
2015/10/12,2581.59 
2015/10/13,2514.66 
2015/10/14,2438.16 
2015/10/15,2471.63 
2015/10/16,2471.63 
2015/10/19,2342.55 
2015/10/20,2309.09 
2015/10/21,2309.09 
2015/10/22,2342.55 
2015/10/23,2332.99 
2015/10/26,2442.95 
2015/10/27,2419.04 
2015/10/28,2399.92 
2015/10/29,2414.26 
2015/10/30,2423.82 
2015/11/02,2524.22 
2015/11/03,2624.61 
2015/11/04,2686.76 
2015/11/05,2811.06 
2015/11/06,2600.71 
2015/11/09,2505.09 
2015/11/10,2476.41 
2015/11/11,2380.80 
2015/11/12,2447.73 
2015/11/13,2399.92 
2015/11/16,2404.70 
2015/11/17,2471.63 
2015/11/18,2447.73 
2015/11/19,2552.90 
2015/11/20,2615.05 
2015/11/23,2595.93 
2015/11/24,2356.89 
2015/11/25,2399.92 
2015/11/26,2414.26 
2015/11/27,2395.14 
2015/11/30,2404.70 
2015/12/01,2485.97 
2015/12/02,2495.53 
2015/12/03,2438.16 
2015/12/04,2419.04 
2015/12/07,2289.96 
2015/12/08,2246.94 
2015/12/09,2203.91 
2015/12/10,2189.57 
2015/12/11,2218.25 
2015/12/14,2098.73 
2015/12/15,2055.71 
2015/12/16,2046.15 
2015/12/17,2132.20 
2015/12/18,2151.32 
2015/12/21,2184.79 
2015/12/22,2218.25 
2015/12/23,2132.20 
2015/12/24,2170.44 
2015/12/25,2194.35 
2015/12/28,2175.23 
2015/12/29,2156.10 
2015/12/30,2160.88 
2015/12/31,2170.44 
2016/01/04,2079.61 
2016/01/05,2017.46 
2016/01/06,1874.04 
2016/01/07,1749.74 
2016/01/08,1888.38 
2016/01/11,1850.14 
2016/01/12,1759.30 
2016/01/13,1878.82 
2016/01/14,1773.65 
2016/01/15,1931.41 
2016/01/18,1907.51 
2016/01/19,1936.19 
2016/01/20,1816.67 
2016/01/21,1945.75 
2016/01/22,1907.51 
2016/01/25,1984.00 
2016/01/26,2141.76 
2016/01/27,2065.27 
2016/01/28,2160.88 
2016/01/29,2270.84 
2016/01/30,2390.36 
2016/02/01,2246.94 
2016/02/02,2246.94 
2016/02/03,2246.94 
2016/02/15,2280.40 
2016/02/16,2457.29 
2016/02/17,2347.33 
2016/02/18,2356.89 
2016/02/19,2423.82 
2016/02/22,2442.95 
2016/02/23,2447.73 
2016/02/24,2442.95 
2016/02/25,2428.60 
2016/02/26,2423.82 
2016/03/01,2600.71 
2016/03/02,2619.83 
2016/03/03,2567.24 
2016/03/04,2638.95 
2016/03/07,2576.81 
2016/03/08,2519.44 
2016/03/09,2462.07 
2016/03/10,2452.51 
2016/03/11,2495.53 
2016/03/14,2505.09 
2016/03/15,2361.67 
2016/03/16,2476.41 
2016/03/17,2428.60 
2016/03/18,2447.73 
2016/03/21,2452.51 
2016/03/22,2485.97 
2016/03/23,2471.63 
2016/03/24,2433.38 
2016/03/25,2361.67 
2016/03/28,2328.21 
2016/03/29,2313.87 
2016/03/30,2466.85 
2016/03/31,2385.58 
2016/04/01,2399.92 
2016/04/06,2366.45 
2016/04/07,2404.70 
2016/04/08,2337.77 
2016/04/11,2376.02 
2016/04/12,2270.84 
2016/04/13,2299.52 
2016/04/14,2270.84 
2016/04/15,2356.89 
2016/04/18,2332.99 
2016/04/19,2275.62 
2016/04/20,2251.72 
2016/04/21,2256.50 
2016/04/22,2141.76 
2016/04/25,2074.83 
2016/04/26,2151.32 
2016/04/27,2141.76 
2016/04/28,2141.76 
2016/04/29,2170.44 
2016/05/03,2194.35 
2016/05/04,2180.01 
2016/05/05,2203.91 
2016/05/06,2232.59 
2016/05/09,2390.36 
2016/05/10,2419.04 
2016/05/11,2572.02 
2016/05/12,2524.22 
2016/05/13,2519.44 
2016/05/16,2457.29 
2016/05/17,2505.09 
2016/05/18,2505.09 
2016/05/19,2485.97 
2016/05/20,2529.00 
2016/05/23,2591.15 
2016/05/24,2557.68 
2016/05/25,2610.27 
2016/05/26,2567.24 
2016/05/27,2567.24 
2016/05/30,2634.17 
2016/05/31,2600.71 
2016/06/01,2705.88 
2016/06/02,2705.88 
2016/06/03,2729.79 
2016/06/04,2768.03 
2016/06/06,2763.25 
2016/06/07,2887.55 
2016/06/08,2868.43 
2016/06/13,2796.72 
2016/06/14,2882.77 
2016/06/15,2930.58 
2016/06/16,2825.40 
2016/06/17,2834.96 
2016/06/20,2854.09 
2016/06/21,2901.89 
2016/06/22,2916.24 
2016/06/23,2944.92 
2016/06/24,2772.81 
2016/06/27,2686.76 
2016/06/28,2782.38 
2016/06/29,2791.94 
2016/06/30,2815.84 
2016/07/01,2834.96 
2016/07/04,2854.09 
2016/07/05,2820.62 
2016/07/06,2734.57 
2016/07/07,2748.91 
2016/07/11,2858.87 
2016/07/12,3040.53 
2016/07/13,3035.75 
2016/07/14,2983.17 
2016/07/15,3279.57 
2016/07/18,3351.28 
2016/07/19,3298.69 
2016/07/20,3250.89 
2016/07/21,3236.54 
2016/07/22,3231.76 
2016/07/25,3193.52 
2016/07/26,3260.45 
2016/07/27,3360.84 
2016/07/28,3346.50 
2016/07/29,3270.01 
2016/08/01,3356.06 
2016/08/02,3427.77 
2016/08/03,3389.53 
2016/08/04,3432.55 
2016/08/05,3475.58 
2016/08/08,3647.69 
2016/08/09,3614.22 
2016/08/10,3652.47 
2016/08/11,3585.54 
2016/08/12,3633.34 
2016/08/15,3571.19 
2016/08/16,3609.44 
2016/08/17,3609.44 
2016/08/18,3554.49 
2016/08/19,3510.73 
2016/08/22,3505.87 
2016/08/23,3539.90 
2016/08/24,3535.04 
2016/08/25,3486.42 
2016/08/26,3539.90 
2016/08/29,3515.59 
2016/08/30,3486.42 
2016/08/31,3462.10 
2016/09/01,3603.12 
2016/09/02,3535.04 
2016/09/05,3598.25 
2016/09/06,3549.63 
2016/09/07,3617.70 
2016/09/08,3583.67 
2016/09/09,3505.87 
2016/09/10,3355.13 
2016/09/12,3233.57 
2016/09/13,3398.89 
2016/09/14,3496.14 
2016/09/19,3695.50 
2016/09/20,3714.95 
2016/09/21,3734.40 
2016/09/22,3671.19 
2016/09/23,3724.68 
2016/09/26,3661.47 
2016/09/29,3739.27 
2016/09/30,3676.05 
2016/10/03,3734.40 
2016/10/04,3802.48 
2016/10/05,3763.58 
2016/10/06,3700.37 
2016/10/07,3666.33 
2016/10/11,3578.80 
2016/10/12,3695.50 
2016/10/13,3627.43 
2016/10/14,3564.22 
2016/10/17,3593.39 
2016/10/18,3598.25 
2016/10/19,3607.98 
2016/10/20,3573.94 
2016/10/21,3607.98 
2016/10/24,3666.33 
2016/10/25,3612.84 
2016/10/26,3676.05 
2016/10/27,3612.84 
2016/10/28,3632.29 
2016/10/31,3632.29 
2016/11/01,3549.63 
2016/11/02,3471.83 
2016/11/03,3418.34 
2016/11/04,3398.89 
2016/11/07,3466.97 
2016/11/08,3437.79 
2016/11/09,3248.15 
2016/11/10,3447.52 
2016/11/11,3301.64 
2016/11/14,3189.80 
2016/11/15,3233.57 
2016/11/16,3291.92 
2016/11/17,3262.74 
2016/11/18,3403.75 
2016/11/21,3403.75 
2016/11/22,3413.48 
2016/11/23,3423.20 
2016/11/24,3418.34 
2016/11/25,3471.83 
2016/11/28,3520.45 
2016/11/29,3539.90 
2016/11/30,3588.53 
2016/12/01,3549.63 
2016/12/02,3510.73 
2016/12/05,3481.55 
2016/12/06,3573.94 
2016/12/07,3646.88 
2016/12/08,3646.88 
2016/12/09,3627.43 
2016/12/12,3632.29 
2016/12/13,3646.88 
2016/12/14,3632.29 
2016/12/15,3593.39 
2016/12/16,3646.88 
2016/12/19,3564.22 
2016/12/20,3520.45 
2016/12/21,3539.90 
2016/12/22,3501.00 
2016/12/23,3452.38 
2016/12/26,3471.83 
2016/12/27,3491.28 
2016/12/28,3622.57 
2016/12/29,3622.57 
2016/12/30,3685.78 
2017/01/03,3690.64 
2017/01/04,3676.05 
2017/01/05,3938.63 
2017/01/06,4031.02 
2017/01/09,3899.73 
2017/01/10,4021.29 
2017/01/11,4055.33 
2017/01/12,4123.40 
2017/01/13,4123.40 
2017/01/16,4133.13 
2017/01/17,4279.00 
2017/01/18,4322.77 
2017/01/19,4176.89 
2017/01/20,4269.28 
2017/01/23,4235.24 
2017/01/24,4327.63 
2017/02/02,4424.88 
2017/02/03,4366.53 
2017/02/06,4381.12 
2017/02/07,4356.80 
2017/02/08,4347.08 
2017/02/09,4483.23 
2017/02/10,4609.65 
2017/02/13,4575.62 
2017/02/14,4585.34 
2017/02/15,4565.89 
2017/02/16,4434.60 
2017/02/17,4405.43 
2017/02/18,4376.25 
2017/02/20,4371.39 
2017/02/21,4434.60 
2017/02/22,4551.30 
2017/02/23,4614.52 
2017/02/24,4434.60 
2017/03/01,4351.94 
2017/03/02,4361.67 
2017/03/03,4342.22 
2017/03/06,4376.25 
2017/03/07,4322.77 
2017/03/08,4317.90 
2017/03/09,4361.67 
2017/03/10,4381.12 
2017/03/13,4522.13 
2017/03/14,4517.27 
2017/03/15,4463.78 
2017/03/16,4536.72 
2017/03/17,4629.10 
2017/03/20,4590.20 
2017/03/21,4677.73 
2017/03/22,4609.65 
2017/03/23,4619.38 
2017/03/24,4658.28 
2017/03/27,4663.14 
2017/03/28,4604.79 
2017/03/29,4561.03 
2017/03/30,4561.03 
2017/03/31,4648.55 
2017/04/05,4687.45 
2017/04/06,4473.50 
2017/04/07,4570.75 
2017/04/10,4488.09 
2017/04/11,4395.70 
2017/04/12,4351.94 
2017/04/13,4288.73 
2017/04/14,4668.00 
2017/04/17,4648.55 
2017/04/18,4648.55 
2017/04/19,4590.20 
2017/04/20,4595.07 
2017/04/21,4740.94 
2017/04/24,4760.39 
2017/04/25,4833.33 
2017/04/26,4862.50 
2017/04/27,4872.23 
2017/04/28,4877.09 
2017/05/02,4862.50 
2017/05/03,4881.96 
2017/05/04,4833.33 
2017/05/05,4799.29 
2017/05/08,4799.29 
2017/05/09,4857.64 
2017/05/10,4809.02 
2017/05/11,4823.60 
2017/05/12,4750.67 
2017/05/15,4765.25 
2017/05/16,4736.08 
2017/05/17,4687.45 
2017/05/18,4721.49 
2017/05/19,4677.73 
2017/05/22,4765.25 
2017/05/23,4740.94 
2017/05/24,4726.35 
2017/05/25,4672.87 
2017/05/26,4702.04 
2017/05/31,4619.38 
2017/06/01,4585.34 
2017/06/02,4711.77 
2017/06/03,4721.49 
2017/06/05,4716.63 
2017/06/06,4658.28 
2017/06/07,4633.97 
2017/06/08,4643.69 
2017/06/09,4706.90 
2017/06/12,4672.87 
2017/06/13,4677.73 
2017/06/14,4565.89 
2017/06/15,4565.89 
2017/06/16,4599.93 
2017/06/19,4702.04 
2017/06/20,4711.77 
2017/06/21,4702.04 
2017/06/22,4755.53 
2017/06/23,4828.47 
2017/06/26,4862.50 
2017/06/27,4833.33 
2017/06/28,4726.35 
2017/06/29,4760.39 
2017/06/30,4716.63 
2017/07/03,4629.10 
2017/07/04,4638.83 
2017/07/05,4682.59 
2017/07/06,4833.33 
2017/07/07,4823.60 
2017/07/10,4950.03 
2017/07/11,5139.67 
2017/07/12,5280.68 
2017/07/13,5188.29 
2017/07/14,5027.83 
2017/07/17,5066.73 
2017/07/18,5300.13 
2017/07/19,5426.56 
2017/07/20,5426.56 
2017/07/21,5275.82 
2017/07/24,5334.17 
2017/07/25,5446.01 
2017/07/26,5343.89 
2017/07/27,5368.21 
2017/07/28,5295.27 
2017/07/31,5358.48 
2017/08/01,5348.76 
2017/08/02,5606.47 
2017/08/03,5548.12 
2017/08/04,5582.16 
2017/08/07,5538.39 
2017/08/08,5494.63 
2017/08/09,5387.66 
2017/08/10,5232.06 
2017/08/11,5411.97 
2017/08/14,5358.48 
2017/08/15,5446.01 
2017/08/16,5411.97 
2017/08/17,5449.84 
2017/08/18,5440.00 
2017/08/21,5474.44 
2017/08/22,5513.78 
2017/08/23,5587.56 
2017/08/24,5902.36 
2017/08/25,5902.36 
2017/08/28,5730.20 
2017/08/29,5636.75 
2017/08/30,5725.29 
2017/08/31,5735.12 
2017/09/01,5774.47 
2017/09/04,5749.88 
2017/09/05,5838.41 
2017/09/06,5799.06 
2017/09/07,5848.25 
2017/09/08,5872.84 
2017/09/11,5730.20 
2017/09/12,5764.63 
2017/09/13,5543.30 
2017/09/14,5558.05 
2017/09/15,5626.91 
2017/09/18,5725.29 
2017/09/19,5740.04 
2017/09/20,5597.40 
2017/09/21,5607.24 
2017/09/22,5277.69 
2017/09/25,5243.26 
2017/09/26,5031.76 
2017/09/27,5312.12 
2017/09/28,5282.61 
2017/09/29,5243.26 
2017/09/30,5287.53 
2017/10/02,5366.23 
2017/10/03,5454.76 
2017/10/05,5499.03 
2017/10/06,5400.66 
2017/10/11,5331.79 
2017/10/12,5543.30 
2017/10/13,5459.68 
2017/10/16,5681.02 
2017/10/17,5631.83 
2017/10/18,5503.95 
2017/10/19,5651.51 
2017/10/20,5484.27 
2017/10/23,5440.00 
2017/10/24,5499.03 
2017/10/25,5538.38 
2017/10/26,5474.44 
2017/10/27,5464.60 
2017/10/30,5636.75 
2017/10/31,5621.99 
2017/11/01,5685.94 
2017/11/02,5681.02 
2017/11/03,5887.60 
2017/11/06,5779.39 
2017/11/07,5789.23 
2017/11/08,5808.90 
2017/11/09,5661.34 
2017/11/10,5646.59 
2017/11/13,5607.24 
2017/11/14,5494.11 
2017/11/15,5538.38 
2017/11/16,5508.87 
2017/11/17,5464.60 
2017/11/20,5459.68 
2017/11/21,5425.25 
2017/11/22,5464.60 
2017/11/23,5444.92 
2017/11/24,5489.19 
2017/11/27,5243.26 
2017/11/28,5253.10 
2017/11/29,5154.72 
2017/11/30,5056.35 
2017/12/01,4928.47 
2017/12/04,4721.88 
2017/12/05,4653.02 
2017/12/06,4195.59 
2017/12/07,4230.02 
2017/12/08,4298.88 
2017/12/11,4357.91 
2017/12/12,4357.91 
